pnl,user,baseAssetAmount,quoteAssetAmountAfter,quoteEntryAmount,settlePrice,txSig,slot,datetime,marketIndex,explanation,programId
8.117281,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,5.0,-543.92739,-562.63126,108.785478,4kzEdXP84phCfMi1JNbbs1N3TVAH8wtHQ7eoMheY2TF5YJyAv3qACrC9Jr4JzKgpvHHFB5rBU3jyBagFVmtxq1nB,238724213,12/29/2023  9:07:39 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.298665,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,5.0,-543.628725,-562.63126,108.725745,2TbuRx6HXn6GENdYYCNbntnfAW25RkUwLCzRyEfWfzF9bJ3KGqY2CXiPWZ9x4rPW68eJk4nNdkdV2jVCqioDQdae,238724236,12/29/2023  9:07:50 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-12.407615,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,5.0,-531.270595,-562.63126,106.254119,3pnYYQkyG76SzetPPNkyEBuyETLZqqwNE1VHM4amz5aP8yQHyrQKkEWwYeFXJz3ifhyxyTJdgXNUa95L4ePH3aMJ,238733727,12/29/2023  10:17:00 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-18.030318,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,888.0,-285.063984,-299.318623,0.321018,27a6NaTdFJifXhRTQDhKdxfVoQWdMbcudJhdJrSmaQ4wBSqtZ35Y41rDwdgBu1YZPvu88RULdibpZXVCfF4Mi9g3,238746175,12/29/2023  11:48:19 AM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.428016,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,888.0,-285.492,-299.318623,0.3215,3PT6HczUXJRTWjRD8b7kS9Ep1BKkzciewwiW8zVmH3WCiweLPBULF43adJD6DxrSFZVAsK35RZDChNh9RTsRJnu3,238746220,12/29/2023  11:48:39 AM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-5.152121,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,5.0,-526.27117,-562.63126,105.254234,4H1PGYo2RyPwJfg7zMk3Y4AyqwdJg2Pps6AacXYnMZutmoHqcKkS1ppgeScfKYpo6woAm5SM6nRZe7Sb8ozdHvKf,238749743,12/29/2023  12:15:24 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.76604,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,5.0,-525.50513,-562.63126,105.101026,37rMkw2AmkbGgTk35ThYZaKjivQxZYwN8PuREkRq8NwDXSvLch3wiMKustX5UhUqeYZS26a55PiqHjVZMnJt3vAh,238749769,12/29/2023  12:15:35 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-8.329355,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,134.0,-296.531682,-325.656561,2.212923,4aqD5wcBzDUVGJAL6Vx3b2tM3tKYtjrSA91qjjKmybCoNo9fBahqKi7czUfAA9jA4FrJZkiurKnjpvGM8GyrfoQM,238786454,12/29/2023  5:00:03 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.151018,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,134.0,-296.6827,-325.656561,2.21405,5Jfqujc2zkqBxMfQW8z7gKjoHdxmotoPQFgRM2mLHea5tW1s9VuMFxUnTeiVgK5bNRR6Wp6oPjosfycDCawLjLK5,238786486,12/29/2023  5:00:17 PM,20,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
9.112991,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,888.0,-294.836424,-299.318623,0.332023,XPTuAPkZX68uccugi4oTseRmgLntQw2yYhi7DFSyQHrUWLatpogBW5uXEMRrMuyNnvEUzhQfFwcskiMm2byZN5d,238801719,12/29/2023  7:02:40 PM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.130536,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,888.0,-294.705888,-299.318623,0.331876,4qnVCFc3zSN7AeqUFPNeqERBpCnEnmukdeyvnk1KGPLN4qNgZYJQcHKWdbn3gTNo3Pf9Vtrom17iLcbQb4hmY4Au,238801747,12/29/2023  7:02:52 PM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-8.60396,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,5.0,-517.4765,-562.63126,103.4953,QXqg3LMbtmzFh1BNVB1V2Xce7UttdyxDBrMZT7eKszP98zTnSgorAc7ZjfnTtKk6HwyJin1tkaugQvbq2gsV1JG,238822560,12/29/2023  9:42:45 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-9.700065,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,888.0,-285.335712,-299.318623,0.321324,t77Uj2vBbYtscDejNCdFACxmqFMQHdUjVPe2KMwZLiG4nBeHbPHPwwzwjBKyMvYNLDouFxUHFUqzLZvUDyvZugD,238872839,12/30/2023  4:08:18 AM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.001776,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,888.0,-285.333936,-299.318623,0.321322,5KPZBRDV4wT6N3vHHJEevPB2E4MyMv5dqYuoM8x3LkweqrP4f7Z9cq95Y23mszr3QiB6ZV8FMQzhWH5sj8KGjQQF,238872841,12/30/2023  4:08:19 AM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
10.870946,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1000.0,-333.223,-335.640223,0.333223,53XvABzADwx3PDcEKqrmUsadkqmJqu4JCGZ5Qg9FVqkrH7vtjCavaEr3nJjG8Nq6HLL2zkoen7yudKk6E7swcWNL,238976568,12/30/2023  5:39:23 PM,18,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
-9.867326,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,5.0,-508.017565,-562.63126,101.603513,5UEDW9SLYJNAFkGLAAMoHqrgpfou34de8MjptGeg4AViDcYbFeQkjUJt3uAWHhnQS6dEhpKxZmFvwGCfL6Ayop2V,238994009,12/30/2023  7:56:59 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.0535,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,5.0,-507.964065,-562.63126,101.592813,3zCAJUaM4XuDVyGJ6rdTkXCP9GYQp1fmW1omYAgN34tyum3L4nPYaByyKUXceWC1gb6XCjQTbD1PzEWkuQx7vWhU,238994010,12/30/2023  7:57:00 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-10.549579,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,15.0,-205.6155,-215.675415,13.7077,4wkXsBkTKJKKVQ5iVRefjrx2oepDzqMRTHrsQGRg3Z9tzYhG18G9ymfPQyT2i7y3EQSvnNwW9Vj44qFdqf4Q1DxN,239001381,12/30/2023  8:54:17 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.342,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,15.0,-205.2735,-215.675415,13.6849,5wjYPGyR1K3zqx24sFsEQFtmi4bWwis2KAKzgaSidj3jGypEqScbuSEuUf5SEmYyLucrJFJuijpPcWHH35jKZNHM,239001425,12/30/2023  8:54:39 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.7556,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.0,-610.624704,-664.374235,101.770784,4f8itCS7joS6XhNh4B5hadf142YJ8L4rR86HZr3boSLiBVgTnfyyU5L9H3xS4Hn1zTfHj8xEJw5Jdqjhrh3Woqj8,239017798,12/30/2023  11:03:13 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-12.327759,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,140.0,-299.97072,-339.032911,2.142648,5zm9NjASLvEGrNyWzs2VxtGNZNj1PnQM8mAEBpGmdyZZgtuELBiKZQquphFP7g1v7CVar4iJomZYTsj2yMeqmNYN,239143722,12/31/2023  3:12:31 PM,20,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
17.129318,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.0,-628.292274,-664.374235,104.715379,4UCEd1jj4WfdtUpiLJu7EJFgvsUwS3KcHXZ6HPec3X3B3nQPwt59NsuFHWiV6fH42uzRH6rHfypcqVj87817iwTC,239147735,12/31/2023  3:43:03 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-10.749003,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.0,-617.752038,-664.374235,102.958673,3BvAwvSWN7HzyyjD4VGb6XozQwh14XmWNfVHH97hjaMPnEAvutGghhNS979T1oNCfgUHqrsbEGc6x4Rs2eaJ6WDC,239153032,12/31/2023  4:22:55 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-11.423778,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,22.0,-292.1292,-313.370403,13.2786,246ujyBZHLjLrfCVASdJuXwX2jN8Ay3M5C1yhQRjdstr38H2qGmvMSRe7RXeeZL73C2Lp2wsYGdZQa6dPj7wMPKS,239158230,12/31/2023  5:01:34 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.118265,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,22.0,-292.2106,-313.370403,13.2823,4s16txoNUY94UmjCL324jM9fJCgMF2KmgiU9UopGw5jvGztPhoUvxH7geA3vhWiJ5N6t26RfrNttHg7pRjQJK7sa,239158265,12/31/2023  5:01:50 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-40.029617,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,140.0,-259.90412,-339.032911,1.856458,3SLjMEEYsR1rnTd5h1NKZ8rjCx93mj4qXAVu57T1XEbaAzoVwv59KfP41mFvdZEXUkNZM6AFWNjAY6RERuivPMbe,239159808,12/31/2023  5:14:06 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-10.670616,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.0,-607.346652,-664.374235,101.224442,64kBrfNwYMsRNpWh8ozsBt7PJZzAGrjkK3P1UY1dYXyK47RTL32hbCW9x7iSaTzMe2xbS39RyWRHbLWu62f3MuqU,239163984,12/31/2023  5:46:20 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-9.94791,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1000.0,-324.5,-335.640223,0.3245,4k1WaE4SoHRncbmrQYvGVBfvYrswpEtF8CU2G3Zh5dtUrhQMRU2VoJqqjR7qqXGKFTEBqQDVD45XrVBmMgRRcATc,239170995,12/31/2023  6:40:23 PM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
15.806392,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.0,-623.660418,-664.374235,103.943403,3vjJxsmyCjLZyQR93bhUuNWJQxfLhu9Ux2MTVd8yRSdqSVAeZpJAkfhJooRH2bjS9vqvzuNEiR3RbioMJpPnJLbv,239181298,12/31/2023  7:58:48 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.184656,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.0,-623.475762,-664.374235,103.912627,5SHVZxWGUPNGj5WprstWtgJ8HXMi6DTEuqfrJR5rWVYUdbU3TdTddDddTrM6TBTX34uExzuHR6shbH1gBkfLZ86v,239181308,12/31/2023  7:58:53 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-9.926412,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.0,-613.97772,-664.374235,102.32962,26mwzqFgmAZdZPG3uapqwrwiGSnQ4wuESttK69eWaj27p17gokSEKZ4g9Q6oWp5iqK8JMjo3PxwKVha8bs6ZMz6X,239203482,12/31/2023  10:46:40 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.131946,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.0,-613.845774,-664.374235,102.307629,5s5eyuPXgeQFDKABpu6Hjfek4L3gfSvFmMPDjPtp1WtHjWh7ut1fETwU81JtMbp7JmUVxo7h6MFprwFufByKMSD7,239203487,12/31/2023  10:46:43 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
14.013383,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.0,-628.348092,-664.374235,104.724682,4eksWpPJ9E1aMA5vAXVCP9WFMMZxM7maroStCwNbQGdhZM2bSsseM5LcWcS9cNVj4R4Deqr7gc2HmXvHrVUDcq3x,239247421,1/1/2024  4:08:06 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
13.09212,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.0,-641.750952,-664.374235,106.958492,33NNAwfLpKCPWswKGdjenR9soy3Vs1zq1khgJCAGFDoYNEv2dDcVWobcgnGDPz1wr2dmRExqVqEheAamfNVXu5pK,239299833,1/1/2024  10:44:18 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
22.860461,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,140.0,-282.8063,-339.032911,2.020045,MoPMSxqVTgbFpKDMxgaXT3RX6jnZygb2vpHFBXAuNwDMgBKZZsorWLKEsn5Eu5LbVVLHcm3dfbi392MffyEhRzn,239326313,1/1/2024  2:10:29 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
17.806505,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,22.0,-310.508,-313.370403,14.114,4gYsWH8CqEJiYKfshFCByogP2ef2d8jemz8R7aX195QRWsuL225GWwQDJRxpfsp8x6WSLnhND9tJvw6P986x85EX,239338014,1/1/2024  3:43:21 PM,4,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
17.966423,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1000.0,-343.28,-335.640223,0.34328,4Yn4Gf6tM36xAjT7Uot2AsdbTeekkrSkoUm2XnvacpfDyJgbZ6AY3nMF6DgUfHXsrzExh7b2oKk6EHhjg7wVQr1K,239339659,1/1/2024  3:56:11 PM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
4.571895,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.0,-646.58442,-664.374235,107.76407,5vCEG8CpmrJBCGtsxNaWsq7MdR46kagaB8HRUbuMbAP11hjD2Ds8ovMcyuAUbc1G8iX27XRJC9QLUE5gWyiD3Kdj,239344045,1/1/2024  4:30:32 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
17.712882,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,25.0,-371.1075,-356.137503,14.8443,2MnecJvdqu7mJKLURHKZBMQLtv7EtF8ThZo8FTCuh9h8cnaHsygfvytBXnT5a4Fka53JvVaTWurwdi9CQN6a8uSB,239354699,1/1/2024  5:53:10 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
12.222542,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1000.0,-355.574,-335.640223,0.355574,2FUsLyoE8qCeHQ7zsaTW4MUoiHLCR6wQmrzy2eXp35DNykBwGgWGaqa6Gna36w2wwqKUmPZV3446hf9j9G8YjX6M,239354756,1/1/2024  5:53:36 PM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
9.62673,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.0,-656.262132,-664.374235,109.377022,2oE8yBfpqFoknsDGPYY3aiKdsshFdCcLBbVwF3MVGKTpLwfNG2RjJkS8m7oDkppBmJLRoUo94sGp8G3AVLjfnMyY,239354978,1/1/2024  5:55:25 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
7.944288,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,25.0,-379.135,-356.137503,15.1654,ZN5M1SVKEdVUR8vR3GLH6YHAXDCoCkNQZPZGEgfRxWFhqaq3FckACWSoCaLWQNMcT7wH7hWyVMhAfqczu85dWrT,239356215,1/1/2024  6:04:40 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
3.061959,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1000.0,-358.668,-335.640223,0.358668,3oDZVnUtcDtJDQR8XqN4U4AUdugFC6jKnfjGozFGsoJvXCoMzG7KZP21yRe5gPVEefinBaGxsLhkvudkGiCVH3g7,239356235,1/1/2024  6:04:49 PM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-10.038474,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,25.0,-369.3625,-356.137503,14.7745,5pzp9zooRFeCLUv42UNmKK8uAbkDdTq3SyvwQKpeKGu5XsmRwtJiAF4DcBUmxbQEdnagTvNs6ukVwuXSS7dfEhiy,239389011,1/1/2024  10:15:04 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.6425,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,25.0,-368.72,-356.137503,14.7488,Uxc9mFr97xuk1PmtUSAaBqAUANLLf3A9Gi9XWzDnSzNWFnXDvn1mA6kT3PrndQMe3XSE8gQ2gpdDY9bGGGkm6rD,239389037,1/1/2024  10:15:14 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-11.501165,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1000.0,-347.245,-335.640223,0.347245,hUo5AL9cRfbxLMph61cDdvcpe6mrpAF4pPVxjRYN43kgjBJuxpEotvvAwtZmzSYmguGFbwm4zMiqz9V9gg5ug9x,239392077,1/1/2024  10:38:25 PM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
16.025183,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.0,-672.718662,-664.374235,112.119777,2a8mvseByn81iTMaKi6x7QJdrLrcH2JW5XowjwDCNNNNYkYuMrpTsbHKwX4L4YGM4356ntzPqdQZYJ1bDXsjXz5A,239393454,1/1/2024  10:48:57 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-8.848148,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,25.0,-360.085,-356.137503,14.4034,bH9qqY1hg3ZntiQBn2jTksfvWV7kdq1TcNFqaxbGnAZ5je9gct9b21DpmzyuWGRNWKLEyXvgiz3xa6SBCfadBsM,239416883,1/2/2024  1:47:09 AM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.0475,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,25.0,-360.0375,-356.137503,14.4015,2Q4Xpsy4556qkckt1ARCXjKTrTTVs8m4yzjUnJRuAGehVadfDa3rLUe3zj1hGWeGUTpQkQF9DT2SHhWxwNWDfYGz,239416899,1/2/2024  1:47:16 AM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
17.623379,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.0,-690.561804,-664.374235,115.093634,59vScojYA3qzDjBm3xRPPUbkBfPw1fLpqEnG3o5JoAwhz3eyM14qnrF1qmYQkNUSVfYJYCk1DbqhRVyXLA9DBff7,239438918,1/2/2024  4:35:42 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-13.67207,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,160.0,-309.1192,-378.663368,1.931995,5J9GC4SbTYVWpbbTauvsGen94MHvmkPr6CZme3kfY5y7ufS8zqaUvBzpMnX3A9BEnNiutQekyST4nuQfCq43WErH,239448820,1/2/2024  5:50:47 AM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-14.025329,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1000.0,-333.78,-335.640223,0.33378,3N8c1YgfKLAFefiHwQqF9vx1hvN9c2fZwXWhAkNzyE6SkyFbpdi9vEfPKMK5tZnzxC7DHAmZE9rdgVyE6PXBFakU,239474094,1/2/2024  9:00:37 AM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.481,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1000.0,-334.261,-335.640223,0.334261,5bReumUtFhmgGdcz2QAvgxwn3b9Fn1ZNGJMn7A3GDA7mueyjTmYtNsKWokLfYpCMP2nEQeZeM56AAngLL8eSgpQo,239474134,1/2/2024  9:00:54 AM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-12.032634,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,25.0,-348.685,-356.137503,13.9474,5mxRGjkeW9at7XR6UdcVsF1ygg2LNtKMn5fkd9yLeGquZHybxVaM69LrJUVZPnLGG4AU3apjcRLx8DiWxu69x7o6,239488751,1/2/2024  10:49:24 AM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.055,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,25.0,-348.74,-356.137503,13.9496,638YwhmzFbVJ8PWyYbChDDbjcFRsjMcdegwqNJpH2XVM1ujNfJnR3MHYCYaDhhatpfsXSDk3nFPGjyBNmYjDiqhM,239488774,1/2/2024  10:49:33 AM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-30.556144,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.0,-660.347568,-664.374235,110.057928,5FuqdTfQiahossfSFskvvqch4djLSqV9ivNtAHAxbWo7AHyTScRM7mVbqz7CbRAgsXfeV7DhAHp3MbzwfpEzN1BL,239491263,1/2/2024  11:08:50 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.019332,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.0,-660.328236,-664.374235,110.054706,5XybCsEyqgnmLUvd9pawtQxcoM4gVj3y8qArdm9H9NPj97i8hfUkS5ch8vHoic7SzqATWAyKfrYVeRrA7QawVK2X,239491275,1/2/2024  11:08:54 AM,0,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
-11.241802,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.0,-649.125936,-664.374235,108.187656,dYUtRaiGm6Ne4T6GMDfWwdWSsnfNzQ6uW5dkRHSbC5u1GJ7SYiukaxphJyVzkEgSRhm3cvmdBDM8kt58VseTvLd,239502754,1/2/2024  12:36:17 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-2.583864,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.0,-646.673718,-664.374235,107.778953,4Rwox2VzcqD333ibqAmkFtcbDw6DmZyiXChTveHkyctFEK2NEdXhh4kQHCJw1XUdojT3YaUo6NKKwbKHWyreAYDb,239547275,1/2/2024  6:19:12 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.008358,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.0,-646.66536,-664.374235,107.77756,5aTXVqUq92PYHKfrBwkzXfnS7D5YuF7TXScqmeWtLXLc6413UgFTyrXf8qVV788SvoXjZcvzhbjkvLBt6Xt9oVVs,239547277,1/2/2024  6:19:13 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-12.230967,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,25.0,-337.0475,-356.137503,13.4819,4wptNWH3U7zp4ASpM9uwzRuLkDzXKBJZKwrPaABM2nRbLYAmGeDPJ3H6s4JmRyjiGm1LbiPBQum7wbwqgPGnpbjq,239549229,1/2/2024  6:34:08 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.0075,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,25.0,-337.04,-356.137503,13.4816,23Nakeceo5mFtNEbHBU7HqoRmpGZYsZpaaizoo6ER4ANfSU89GLBN1cXaKpHHBrAuaEKiqkBqQ2WSjjj5uXEcihp,239549231,1/2/2024  6:34:09 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
12.411964,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1000.0,-347.52,-335.640223,0.34752,4jtLAWZ78jyvmGKEi8VYV7JKWvmHKFSFNxLpQoZCDZUtwJVruXa9YKyQKJTFxYVrzSe7GoTyknWo8vceJqo426bE,239599149,1/3/2024  1:00:52 AM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
