fillerReward,baseAssetAmountFilled,quoteAssetAmountFilled,takerFee,makerRebate,referrerReward,quoteAssetAmountSurplus,takerOrderBaseAssetAmount,takerOrderCumulativeBaseAssetAmountFilled,takerOrderCumulativeQuoteAssetAmountFilled,makerOrderBaseAssetAmount,makerOrderCumulativeBaseAssetAmountFilled,makerOrderCumulativeQuoteAssetAmountFilled,oraclePrice,makerFee,txSig,slot,datetime,action,actionExplanation,marketIndex,marketType,filler,fillRecordId,taker,takerOrderId,takerOrderDirection,maker,makerOrderId,makerOrderDirection,spotFulfillmentMethodFee,programId
0.0,1.0,57.0,0.0513,-0.0114,0.0,0.0,9.4,1.0,57.0,1.0,1.0,57.0,57.002142,-0.0114,uUD8Tv4hTVt8dojUc5BT488XMB4cKxuA12oAJ4in41VDaDUzGHrUEsiMr5uWHFgiFdWAezcZXBL1xrABvUMAXgr,255076491,3/19/2024  12:46:28 AM,fill,orderFilledWithMatch,22,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,46200,2rqE34zxnecAHJYLamEex3DvbWeWMgmwKVPKN7pHUB53,32819,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,755.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,50.0,39.0,0.0351,-0.0078,0.0,0.0,120810.0,30608.0,23832.8588,50.0,50.0,39.0,0.779812,-0.0078,2U5sNnJu4eUWVbbfcbpnD88sRHuBHwYbMhDcQkLQvN4g2eC1hMy4e1emkyZ9yYYYVpT55D7aWuRxkVVkW8H8Rwge,255083988,3/19/2024  1:38:13 AM,fill,orderFilledWithMatch,21,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,135909,65tpPFtYnp5Q8byYnZHbnm45X7aEcgyz8eQkLRB4aNFP,131,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,763.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,2.0,21.0,0.0147,-0.0042,0.0,0.0,64.0,2.0,21.0,2.0,2.0,21.0,10.5087,-0.0042,5r4nzStgsq6NeXAf57tGPdcuD9FbsCQYfYJdzDa3vp1cTvaHz84cSb8fAH8JXu9XmA1K7kehdffMehfDA5FVKdPs,255088895,3/19/2024  2:12:28 AM,fill,orderFilledWithMatch,12,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,94692,9DdZu7E8LDDWXPL7T3rLVzU6E56muE35JR7BVrXSUJMV,34581,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,770.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,50.0,38.0,0.01083,-0.0076,0.00171,0.0,11205.0,50.0,38.0,50.0,50.0,38.0,0.760244,-0.0076,5mQue9dDyb88UUz2JH8HUuM8WuRyAbCyAT3t1KY9LSmXmHw4v2DRRQw1FBYgubtPFJFNHdpBSP7vpg7ub5eYa6Pg,255089407,3/19/2024  2:15:59 AM,fill,orderFilledWithMatch,21,perp,9Cq5qLdXVmBi8VWURQGAq99ZVvEDMLcspdh47B8bZXNs,136054,9Cq5qLdXVmBi8VWURQGAq99ZVvEDMLcspdh47B8bZXNs,50054,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,765.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.00462,0.07,46.2,0.0462,-0.00924,0.0,0.0,4.04,0.09,59.4,0.07,0.07,46.2,653.7513,-0.00924,VdDKEVMbeLD5cXr9CyNU74D6vc7pYqrpCX3LqSvwy7KwZekWybxBRSVimjdYuJ9WFkzZyCfKSzRiXMEq69s5Sj7,255090420,3/19/2024  2:22:55 AM,fill,orderFilledWithMatch,26,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,14062,ELgR6nHagdrqXxFJQeNPMHY1Bbw3ZFsLBGWnzmbxCD4j,51,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,746.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,0.07,45.5,0.0455,-0.0091,0.0,0.0,0.24,0.1,65.0,0.07,0.07,45.5,650.443398,-0.0091,32HnTTxjM3A9qoqJfSvG1k1Jd18g8hGBv5RPq2G71bBPAfEVpqD9Wk6eCUoddQo1m7Ryj2jQZt6NqBWabXxJNrNc,255092117,3/19/2024  2:34:42 AM,fill,orderFilledWithMatch,26,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,14070,F4UzkNc9tMSngpeDCFpqdgeYXXuiDxEVwfgUaJGjM4iF,351,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,745.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,0.07,44.8,0.04032,-0.00896,0.0,0.0,0.26,0.08,51.2,0.07,0.07,44.8,636.647307,-0.00896,51kf5VED24EqmGEPN9yZ1yii84qHRMVGYy1tbqQcFqG2wDji2pSbccwnjCLjDzg17RNYEgu57Wtjp75fczJcu77Y,255103588,3/19/2024  3:54:49 AM,fill,orderFilledWithMatch,26,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,14119,BeB9FLczg2emCsfN5dMxj5NjYaQDQFA649UGUGjJL7rx,12212,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,747.0,long,0.0,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
0.00166,0.1,16.59904,0.0166,0.0,0.0,-0.032004,0.5,0.1,16.59904,0.0,0.0,0.0,166.102739,0.0,HdWs63Wo5mdMf2jnuqhKTwqAzzgY8dA87VZoQBFXGwwGS8JN3EmHH33cz2hxp9uw4htKcJFegzAka7S4z2Gg78x,255281840,3/20/2024  12:44:09 AM,fill,orderFilledWithAmmjit,0,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,4313363,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,786,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.006639,0.4,66.39616,0.066397,-0.013279,0.0,0.0,0.5,0.5,82.9952,126.0,0.4,66.39616,166.102739,-0.013279,HdWs63Wo5mdMf2jnuqhKTwqAzzgY8dA87VZoQBFXGwwGS8JN3EmHH33cz2hxp9uw4htKcJFegzAka7S4z2Gg78x,255281840,3/20/2024  12:44:09 AM,fill,orderFilledWithMatch,0,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,4313364,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,786,long,BRksHqLiq2gvQw1XxsZq6DXZjD3GB5a9J63tUBgd6QS9,42613029.0,short,0.0,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
0.0,2.2,48.571268,0.048572,0.0,0.0,0.147971,2.2,2.2,48.571268,0.0,0.0,0.0,22.0105,0.0,2FoW3WnYjjBpFgFcVtZPW9ikHCU194UbpCE1S6GU9kt38RJvHtiL54qi1oMTYRm6HV5wmRd7DG5AjLmcyE2L9m3J,255321867,3/20/2024  5:20:13 AM,fill,orderFilledWithAmm,4,perp,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,246762,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,805,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,1.0,20.991871,0.020992,0.0,0.0,0.101532,1.0,1.0,20.991871,0.0,0.0,0.0,20.8903,0.0,5DTmCQ1TWWFEqMU1NQXFxz6Cx8JmEPsuXHMWKUmsXbSRKf7T6PC1w21b8uz5qmbAXrsBmuCSpG4BS8bxZwiTM8Af,255375028,3/20/2024  11:28:53 AM,fill,orderFilledWithAmm,4,perp,Hyjcj7mddrEEJiD2QzeYjW96UfYyJBZ8dHCpxetG2zez,246860,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,809,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.009,0.5,90.0,0.09,-0.018,0.0,0.0,2.0,0.5,90.0,0.5,0.5,90.0,180.499309,-0.018,39QQtoro5zmh7nYpCQVSHSumzCaL9PJxYGtyvUAb88H5pXLWMugyvgrKWkBhDDumDFhCvPuHQNW4sTXZnRHYo6We,255396053,3/20/2024  1:54:24 PM,fill,orderFilledWithMatch,0,perp,Hyjcj7mddrEEJiD2QzeYjW96UfYyJBZ8dHCpxetG2zez,4375720,9wSMjjPRgBLRCgQ5ey5gYEGgP5aWn4j3k5HASx3mxPw5,329,long,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,785.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,5.0,123.3,0.1233,-0.02466,0.0,0.0,6.0,5.0,123.3,5.0,5.0,123.3,24.3144,-0.02466,5FFRsTDAnjfdn1QVPq8MvhgpggZSDdKsysj2mLnhvvJdtpBky3GdBe6zECzoEmuoEZt7k6cN2yrUa91DodFiwu5A,255414948,3/20/2024  4:05:12 PM,fill,orderFilledWithMatch,4,perp,HbCfJA7mdqZRXSXHMQpVsztBgfKygFFeQqeazJKmUME8,246998,46o5h96mnNnE8XBCaSW8DMpbAZkWqmQoN9neWKPW3u5y,40,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,821.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0019,0.1,19.00454,0.019005,0.0,0.0,-0.028234,0.5,0.1,19.00454,0.0,0.0,0.0,190.0005,0.0,3Qd3HqpyPZTiA8d5VRTdZjS5C3t51oRh6iYfAirMZHvjqQyji2WbtRnBrbemy5VeiTbv58GwqibmfhZg1sBbRr7p,255422680,3/20/2024  5:00:44 PM,fill,orderFilledWithAmmjitLpsplit,0,perp,Hyjcj7mddrEEJiD2QzeYjW96UfYyJBZ8dHCpxetG2zez,4392640,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,784,short,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.007601,0.4,76.01816,0.076019,-0.015203,0.0,0.0,0.5,0.5,95.0227,210.0,24.5,4656.1123,190.0005,-0.015203,3Qd3HqpyPZTiA8d5VRTdZjS5C3t51oRh6iYfAirMZHvjqQyji2WbtRnBrbemy5VeiTbv58GwqibmfhZg1sBbRr7p,255422680,3/20/2024  5:00:44 PM,fill,orderFilledWithMatch,0,perp,Hyjcj7mddrEEJiD2QzeYjW96UfYyJBZ8dHCpxetG2zez,4392641,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,784,short,FPMWfMBQp81PkMEBSyaVwadzesfkTkYFbegaaoGBcpPB,5917919.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,2.0,48.0,0.01368,-0.0096,0.0,0.0,409.2,71.8,1723.2,2.0,2.0,48.0,23.9464,-0.0096,3nLacGFEohsu9PVKSvc2ePRL1XPTHpibzXRBeH2cA1GvT1rCtWDQ1mdUKoLv3VheNf1kDyoUq7CTHJ41qsBrgfu2,255443500,3/20/2024  7:27:21 PM,fill,orderFilledWithMatch,4,perp,h5q9e3aTiD6QLJzaVCdbwV6nTLsrrCjpW1Vf3yT9KHo,247106,h5q9e3aTiD6QLJzaVCdbwV6nTLsrrCjpW1Vf3yT9KHo,165514,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,820.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,1.0,191.841388,0.191842,0.0,0.0,0.7759,1.0,1.0,191.841388,0.0,0.0,0.0,191.065441,0.0,3Uim4beTdXp78nkupnmSj3V41jJiHa6my5fEids3gm8vtSr3YV9joku1yK3Lr2qf4m5yTZh2kHGwNM8X4UNsxiPv,255508226,3/21/2024  3:11:41 AM,fill,orderFilledWithAmm,0,perp,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,4432640,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,825,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.009233,0.5,92.333324,0.092334,0.0,0.0,0.291502,0.5,0.5,92.333324,0.0,0.0,0.0,184.083619,0.0,4dudxpR86bSJbC1uhv1PUPTjefjvMNMgXWsQjTqeDiNySpePhgYaac3uY6eXn56ieSs64gEu3juBwPHdTFQZ3jNi,255571629,3/21/2024  10:33:58 AM,fill,orderFilledWithAmm,0,perp,F5JL9eV8XNT4SfXP2aT5UveTrLkrzeSSxi7Lh6WNY3Vh,4465993,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,818,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0196,0.5,92.0,0.046,0.0,0.0,0.0,0.5,0.5,92.0,0.0,0.0,0.0,183.988285,0.0,2VA3MH5LwLB6zfcBGh5pnH3g8zVuoWpBt15yatjAQntjfzirnZ6M54ZFgkz7RkoGtMp7wDVS2SoQrhfypv4Ne7iu,255576680,3/21/2024  11:09:31 AM,fill,orderFillWithSerum,1,spot,3e5QUcAj1qWHRjtphaKVguitkZx6Rnun6CSCJibnwxZM,1756493,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,826,long,,,,0.0184,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.009,0.5,90.0,0.09,-0.018,0.0,0.0,5.5,2.0,360.0,0.5,0.5,90.0,179.404156,-0.018,6292F88StfyMQkwTPSoBFx9NLtZaM5DFHhBw6diMB2UdsnCtaiF4LWSZbkh84EZKN72iWtDRwibgyLMKSHZfeLMm,255595883,3/21/2024  1:23:59 PM,fill,orderFilledWithMatch,0,perp,BTmsZd6iAT2SrSMpGN7xmdQyUduKvKP8PLn2Kc4qEtdU,4478837,afwK68jHxrgJnV6GWSJBzTn4bd5MbaUP33b4wKKYmVb,122,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,823.0,long,0.0,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
0.0,0.5,87.5,0.083125,-0.0175,0.013125,0.0,34.1,29.6,5180.8439,0.5,0.5,87.5,174.810001,-0.0175,Py739UD7hoXjYdZTfmC4w7WFJutqYSfPD3CVTKsuzKRUtW5dr7PMFxbUNjWvqnnaPbeJzykbwNstNcDuvngfyBV,255732814,3/22/2024  5:27:38 AM,fill,orderFilledWithMatch,0,perp,2kfKjHj2ynMqhi2gzubiYs7WFEaNizgYt69BZKyyQqKt,4528954,2kfKjHj2ynMqhi2gzubiYs7WFEaNizgYt69BZKyyQqKt,36,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,824.0,long,0.0,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
0.0,0.5,85.0,0.0765,-0.017,0.0,0.0,2.7,2.4,408.0,0.5,0.5,85.0,169.65001,-0.017,5Bv16rhRt7MQes55omCkknn7WWsDf71jRKVM4oWVULLFspbhtr1yT8quyVah4NF961sBNn1ZwidTW6arvyumDks4,255762594,3/22/2024  8:57:33 AM,fill,orderFilledWithMatch,0,perp,BeB9FLczg2emCsfN5dMxj5NjYaQDQFA649UGUGjJL7rx,4544829,BeB9FLczg2emCsfN5dMxj5NjYaQDQFA649UGUGjJL7rx,14301,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,822.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.015675,5.0,52.25,0.026125,0.0,0.0,0.0,5.0,5.0,52.25,0.0,0.0,0.0,10.537646,0.0,31eCegz3BKcrSS5etzkDb8oY73sxCbi5TjbfV56h7S7STj1LHYF6Hys1viMikbmhVkg4fgUBdGp6w42uSXkeFD5N,255793977,3/22/2024  12:40:56 PM,fill,orderFillWithSerum,12,spot,3e5QUcAj1qWHRjtphaKVguitkZx6Rnun6CSCJibnwxZM,1056,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,800,long,,,,0.01045,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,10.0,236.054696,0.236055,0.0,0.0,0.623252,10.0,10.0,236.054696,0.0,0.0,0.0,23.5427,0.0,cv7u9CeAKNUG2R5SmE6bLZ9np4dZq4WnbZnyGmq8s5yiNktNkv8BFapWWKC8xJutyXwtYU1wxunKJHKsf6tYPFV,256221421,3/24/2024  4:11:45 PM,fill,orderFilledWithAmm,4,perp,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,248023,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,827,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,2.0,110.263164,0.110264,0.0,0.0,0.280749,2.0,2.0,110.263164,0.0,0.0,0.0,54.990017,0.0,4BKDxpsFQCZW5yHPbStNtLLWjejv2rGPCcbJXYL7WxShuGH9ShpKkniy2SMk2QD2tJWgHt2tKC65Z3kG8bcennRL,256221569,3/24/2024  4:12:47 PM,fill,orderFilledWithAmm,22,perp,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,50009,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,828,long,,,,0.0,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
0.0,0.2,118.08,0.11808,-0.023616,0.0,0.0,0.2,0.2,118.08,0.2,0.2,118.08,585.765021,-0.023616,5UgqvgrZqWeBayUUY2bv3fVhx2vqMMEJQCYQWfQHqyKsB9k3yvVECLC5ZRXeXEfNQhx1GDMPpQFkZe6MQBJV7zaw,256221692,3/24/2024  4:13:40 PM,fill,orderFilledWithMatch,26,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,15323,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,829,long,6jrk1JqfAvtFNP5PFUgmJyYVe3FjZaVTLx4myBuWLawM,80.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.014967,0.26,49.88854,0.024945,0.0,0.0,0.0,0.26,0.26,49.88854,0.0,0.0,0.0,191.740748,0.0,3XfpwrmFtBrnR72W9VU2HMeMJ3JpBSRZZAQPfF2jbNH9hxUgRs9TWcfaxRicvbByeREBQroicKV3cMv7BQeUBJj5,256365380,3/25/2024  9:15:24 AM,fill,orderFillWithPhoenix,1,spot,3e5QUcAj1qWHRjtphaKVguitkZx6Rnun6CSCJibnwxZM,1766432,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,830,long,,,,0.009978,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,0.5,95.802801,0.095803,0.0,0.0,0.196216,0.5,0.5,95.802801,0.0,0.0,0.0,191.998055,0.0,GwpjhF2CdKQ3Qhk1WtzGSi9rRWP3duQcP9HFf3ScS9rBrRC6d6BTDSFcxv9jSRRFjBoHLPXFhctLqSArkYHE1e5,256367840,3/25/2024  9:33:02 AM,fill,orderFilledWithAmm,0,perp,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,4796871,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,832,short,,,,0.0,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
0.00195,0.1,19.50369,0.019504,0.0,0.0,-0.039147,0.5,0.1,19.50369,0.0,0.0,0.0,194.888971,0.0,2i147MzXz1wjDAAxXNRHKe2Xw9tanF4DqUT2BFy5ikZwTsMD1wXqf1QdixFq3gw1CXF5aqwgi2Ej3jfrXDrYdwnE,256491695,3/26/2024  12:15:52 AM,fill,orderFilledWithAmmjitLpsplit,0,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,4824948,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,831,short,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.007801,0.4,78.01476,0.078015,-0.015602,0.0,0.0,0.5,0.5,97.51845,90.0,26.0,5070.9594,194.888971,-0.015602,2i147MzXz1wjDAAxXNRHKe2Xw9tanF4DqUT2BFy5ikZwTsMD1wXqf1QdixFq3gw1CXF5aqwgi2Ej3jfrXDrYdwnE,256491695,3/26/2024  12:15:52 AM,fill,orderFilledWithMatch,0,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,4824949,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,831,short,2aMcirYcF9W8aTFem6qe8QtvfQ22SLY6KUe6yUQbqfHk,17125445.0,long,0.0,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
0.0,0.0017,119.303508,0.029826,0.0,0.0,0.4905,0.0142,0.0017,119.303508,0.0,0.0,0.0,69889.817527,0.0,MAynWc5hgkYP1CTks7ZNDSa7vkf3YWqZNAA9Qsb9U67KCv4eGjrFGfUuMD63SwQjnJLUwgmjE5fDegmdjYYcCAf,256777328,3/27/2024  9:56:35 AM,fill,orderFilledWithAmm,1,perp,GGrK88SFP2rx6NfA5aKv6jeMZC5ApFAkuy51nWXV39hz,2462112,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,835,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,0.0125,877.235,0.219309,-0.043861,0.0,0.0,0.0142,0.0142,996.538508,0.03,0.0125,877.235,69889.817527,-0.043861,MAynWc5hgkYP1CTks7ZNDSa7vkf3YWqZNAA9Qsb9U67KCv4eGjrFGfUuMD63SwQjnJLUwgmjE5fDegmdjYYcCAf,256777328,3/27/2024  9:56:35 AM,fill,orderFilledWithMatch,1,perp,GGrK88SFP2rx6NfA5aKv6jeMZC5ApFAkuy51nWXV39hz,2462113,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,835,long,B24N44F45nq4Sk2gVQqtWG3bfXW2FJKZrVqhhWcxJNv3,16336179.0,short,0.0,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
0.0,0.0154,1076.069076,0.269018,0.0,0.0,2.530503,0.0154,0.0154,1076.069076,0.0,0.0,0.0,69709.15785,0.0,QgTgSqoYYzgf7ztkfFFt5TPKhWnRhbjKzBLwnr1b2FGRJuJnEbTTUQGV55odoPkiJEgPWXmsJabZtwdETTUodDX,256903121,3/28/2024  12:58:23 AM,fill,orderFilledWithAmm,1,perp,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,2471814,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,837,long,,,,0.0,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
0.0,0.2,106.855661,0.106856,0.0,0.0,1.758976,0.2,0.2,106.855661,0.0,0.0,0.0,525.445059,0.0,4WPvNEw3zdtfhqajzsew988MsfEb4V3MmZ7HZ5CL8Be7vA63GwW3VwNGEFtBPfxhQog4b6wuqfkwJx8Jja9TXbCt,257492908,3/31/2024  1:34:51 AM,fill,orderFilledWithAmm,26,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,16559,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,840,long,,,,0.0,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
0.0,0.5,100.0,0.1,-0.02,0.0,0.0,6.1,0.6,119.9996,0.5,0.5,100.0,199.35995,-0.02,3Z4jWa7jjajTpLQjbaPsH46Jfidt7RjFBeuYjn5aC6gdvWvjCfEq4ZfvYED58rauGyQP3P4yBtXb8n8LL9eX2XYg,257595055,3/31/2024  2:12:38 PM,fill,orderFilledWithMatch,0,perp,GFJeRwd4LWR8VntdXYtYu962jSpq71Jsn7CNLf8733Bi,5027164,GFJeRwd4LWR8VntdXYtYu962jSpq71Jsn7CNLf8733Bi,259,long,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,783.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.003972,0.2,39.7238,0.039724,0.0,0.0,-0.379494,1.5,0.2,39.7238,0.0,0.0,0.0,197.214278,0.0,6551p3T2NMHBY3WoMEAhs3oM858Y41vTPTFEfSo9eDAtEeH7QXpN5wjbEZmqfqV45HGJ3cRseJ5z2oQd9tus4p3c,257708272,4/1/2024  4:07:45 AM,fill,orderFilledWithAmmjit,0,perp,BTmsZd6iAT2SrSMpGN7xmdQyUduKvKP8PLn2Kc4qEtdU,5043277,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,846,short,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.02582,1.3,258.2047,0.258205,-0.05164,0.0,0.0,1.5,1.5,297.9285,54.4,1.5,297.92548,197.214278,-0.05164,6551p3T2NMHBY3WoMEAhs3oM858Y41vTPTFEfSo9eDAtEeH7QXpN5wjbEZmqfqV45HGJ3cRseJ5z2oQd9tus4p3c,257708272,4/1/2024  4:07:45 AM,fill,orderFilledWithMatch,0,perp,BTmsZd6iAT2SrSMpGN7xmdQyUduKvKP8PLn2Kc4qEtdU,5043278,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,846,short,772JJ15pJV64Uit5BmV4CoJtMQHx9KRdHhizP7mAgjRQ,553237.0,long,0.0,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
0.00097,0.1,19.4,0.0097,-0.00388,0.0,0.0,3.92,0.1,19.4,0.1,0.1,19.4,192.876886,-0.00388,62PmCrfrfLZxuBiHCKK9Mq6LXbKocGXDTtfXtdB3a6AuKWmY4spiEDV3som3TzdmVYBzbjNRE5NgNssE5VTHNTuF,257754158,4/1/2024  9:43:12 AM,fill,orderFilledWithMatch,1,spot,3e5QUcAj1qWHRjtphaKVguitkZx6Rnun6CSCJibnwxZM,1773584,Hjc3YVRUFneCQjA9KpBiVWnUjNvjbDUWHKUiEM1ZJgCd,177,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,843.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
