Pubkey,Signature,Event Type,Log Data
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,2ic9J8ZfxPtVtssUwPc3ZNnMSdMPNcLxghP6GDfv82BABsVNaJkU8Z816mVX363CuT7q7pTpoAMEqF58XdkQ5Bb2,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715648222, user_authority=Pubkey(
    8dJQhPYs2DcyC4SRPKo1GsQ5HG4p2AtxxGV1tqT3W6fU,
), user=Pubkey(
    EnwPYPZACdbVBpmfqNY2GnSGRAvhYWkz1Hvcx2FK6tPC,
), market_index=0, funding_payment=-748738, base_asset_amount=11500000000, user_last_cumulative_funding=33911780081, amm_cumulative_funding_long=33976887745, amm_cumulative_funding_short=33770688070))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,gu9xBMESw64hGwhtbY7azN5ePLZMN3wWK5LGQmUK2vz7mxo9x1qj7ryiZ5cC6TCDTp2WHWqYfdJ1JBa7Pxt57GW,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715647611, user_authority=Pubkey(
    ENWHzziqqeVUgiSqHWrbzUnEDX5FEuehmempTWghUKss,
), user=Pubkey(
    CsduF2VLRkaDXqqFC9VABJop9CSTCm4P3tcFe5qRv71Q,
), market_index=0, funding_payment=-8702778, base_asset_amount=602100000000, user_last_cumulative_funding=33962433704, amm_cumulative_funding_long=33976887745, amm_cumulative_funding_short=33770688070))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,4QxU227bFzkVaB79k33ZKVaZkhyV9dB3bxQr848QnyAp8ZdQN7orQBuvRaSabuzFGBEkjVwV6LNRLeuUu9bR85Rr,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715645006, user_authority=Pubkey(
    6PS6tJKhrga1FAFuxWNzndX9zKFmkdUfu7gcvjqEzvwM,
), user=Pubkey(
    H3oLZjQLRGfJCaFfYkGN3aKnv7HhS92bmRNLipdcAqEG,
), market_index=0, funding_payment=312025, base_asset_amount=-29800000000, user_last_cumulative_funding=33760217404, amm_cumulative_funding_long=33976887745, amm_cumulative_funding_short=33770688070))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,JAP3Bdt9UQpvBLN3VPUHLPJNQeeCWsFKqYMpFG1KosQ4K4rnewKGKngEetSUWrffQBF1Xq2xDJEMKCTxU3P4xge,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715645005, user_authority=Pubkey(
    EvqdHew6Nsg14SJGdcUoL8gvF9hNdMsxWyLyHW6oYEER,
), user=Pubkey(
    GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,
), market_index=0, funding_payment=7390, base_asset_amount=-1100000000, user_last_cumulative_funding=33763969070, amm_cumulative_funding_long=33976887745, amm_cumulative_funding_short=33770688070))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,2yMp3ojdmX5vj49gJobxELM2Ynd3hobJNJ5nye2YG74o1BVZaHRM522EfstHhWJzWL8wHf33D54HNJGvLGqbzEc,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715691720, user_authority=Pubkey(
    yBgtGVj1fcwteg2R5kyeGZgGGw42SE6m8GVoNWVxV8T,
), user=Pubkey(
    2RXuZYTbFajZVx939FHU6TFYTxJxMp94Eopr7FCFP1gf,
), market_index=20, funding_payment=-560861, base_asset_amount=6416000000000, user_last_cumulative_funding=1047851794, amm_cumulative_funding_long=1047939210, amm_cumulative_funding_short=1047939210))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,2yMp3ojdmX5vj49gJobxELM2Ynd3hobJNJ5nye2YG74o1BVZaHRM522EfstHhWJzWL8wHf33D54HNJGvLGqbzEc,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715691720, user_authority=Pubkey(
    FUSuwfZV7zyEqtzXKChUqsS25D6K8k296hy4sh3mSCSo,
), user=Pubkey(
    5CSiAA375GnLG1xvmrxHX9ZdCjuH1qJ531gjTZJXPLYb,
), market_index=20, funding_payment=-478690, base_asset_amount=5476000000000, user_last_cumulative_funding=1047851794, amm_cumulative_funding_long=1047939210, amm_cumulative_funding_short=1047939210))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,2yMp3ojdmX5vj49gJobxELM2Ynd3hobJNJ5nye2YG74o1BVZaHRM522EfstHhWJzWL8wHf33D54HNJGvLGqbzEc,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715691720, user_authority=Pubkey(
    3DpwrT2wiWTF2VgDL4DHb71RoRWqA53k3qXiuwrXYfiZ,
), user=Pubkey(
    BoDZBPiupzwTat2NzZNW8GqmnJRXqD7Gq9iDBeDiPNbJ,
), market_index=20, funding_payment=-2101830, base_asset_amount=24044000000000, user_last_cumulative_funding=1047851794, amm_cumulative_funding_long=1047939210, amm_cumulative_funding_short=1047939210))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,5onUHBb2LuLytXjRvTjKCJsZkjyvHZvUys41dm1S7wByrUtSdvquTbeBJvqPXXi8Pe6pqkJJbtxTo8c9aEx2p5Dv,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715691718, user_authority=Pubkey(
    EvqdHew6Nsg14SJGdcUoL8gvF9hNdMsxWyLyHW6oYEER,
), user=Pubkey(
    8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,
), market_index=20, funding_payment=-874, base_asset_amount=10000000000, user_last_cumulative_funding=1047851794, amm_cumulative_funding_long=1047939210, amm_cumulative_funding_short=1047939210))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,3dj7KYv53QTEkkVjTp2mCparTvdYexsAhRiEDTirh2KnNNiehJupBx49HhTHtAqt9brt43PbMqp1KGGcEAUNeLCZ,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715691118, user_authority=Pubkey(
    AsZCGVHg4yiimqoFUX2BMGHvXhCAC4NCcP3BwaiizfbP,
), user=Pubkey(
    Am8EXA3DyLkys9Jnn7nU8gbgSNC946RypqrJ5hUnZe5J,
), market_index=20, funding_payment=1688720, base_asset_amount=-8888000000000, user_last_cumulative_funding=1047661794, amm_cumulative_funding_long=1047851794, amm_cumulative_funding_short=1047851794))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,4k1sh9T9D875F2BUTM7W3bsNMcbrDDpeinsQzJbvuxsLQWGRsNJ5zHcgRRoFMBDv57sCG4eW1VfePQop2f7eMtaj,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715688231, user_authority=Pubkey(
    EvqdHew6Nsg14SJGdcUoL8gvF9hNdMsxWyLyHW6oYEER,
), user=Pubkey(
    8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,
), market_index=20, funding_payment=-1900, base_asset_amount=10000000000, user_last_cumulative_funding=1047661794, amm_cumulative_funding_long=1047851794, amm_cumulative_funding_short=1047851794))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,5n4RJRvtnC5hsavjcKbMwd6TUWP2gjYgWCZdf3eqbYpWKEgg3TtRmFm5XzK7SgaXPnaWffGnsFLBounA64x3vand,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715684733, user_authority=Pubkey(
    BcPSLCAahWExwpF99AezXpTVGe4vUYu12uzYURURtjM8,
), user=Pubkey(
    8JvstGPPR4pNYMJu2dLs3vVHZim5vW9S4SFR5jsfkFv2,
), market_index=20, funding_payment=462158, base_asset_amount=-2608000000000, user_last_cumulative_funding=1047484586, amm_cumulative_funding_long=1047661794, amm_cumulative_funding_short=1047661794))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,5n4RJRvtnC5hsavjcKbMwd6TUWP2gjYgWCZdf3eqbYpWKEgg3TtRmFm5XzK7SgaXPnaWffGnsFLBounA64x3vand,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715684733, user_authority=Pubkey(
    EvqdHew6Nsg14SJGdcUoL8gvF9hNdMsxWyLyHW6oYEER,
), user=Pubkey(
    8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,
), market_index=20, funding_payment=-1772, base_asset_amount=10000000000, user_last_cumulative_funding=1047484586, amm_cumulative_funding_long=1047661794, amm_cumulative_funding_short=1047661794))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,w4CANo3Sh3xh16DLWuv7P2qD63GQgpru2pTdXNF3FGUEhHQTBQHfNHfzVZ1cpfUnoagstUqAURu4P6NcsTVGmea,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715680822, user_authority=Pubkey(
    BcPSLCAahWExwpF99AezXpTVGe4vUYu12uzYURURtjM8,
), user=Pubkey(
    8JvstGPPR4pNYMJu2dLs3vVHZim5vW9S4SFR5jsfkFv2,
), market_index=20, funding_payment=-128270, base_asset_amount=-2020000000000, user_last_cumulative_funding=1047548086, amm_cumulative_funding_long=1047484586, amm_cumulative_funding_short=1047484586))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,w4CANo3Sh3xh16DLWuv7P2qD63GQgpru2pTdXNF3FGUEhHQTBQHfNHfzVZ1cpfUnoagstUqAURu4P6NcsTVGmea,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715680822, user_authority=Pubkey(
    EvqdHew6Nsg14SJGdcUoL8gvF9hNdMsxWyLyHW6oYEER,
), user=Pubkey(
    8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,
), market_index=20, funding_payment=635, base_asset_amount=10000000000, user_last_cumulative_funding=1047548086, amm_cumulative_funding_long=1047484586, amm_cumulative_funding_short=1047484586))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,2JfJEdxVCWofFNyWBv4JS4dR7S8NTm5APMbSrNfjcGMU2KTPcwDFWeuu59R1E5JCVqpyZ1RCrQTEDCvcxaziiLmD,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715677277, user_authority=Pubkey(
    BcPSLCAahWExwpF99AezXpTVGe4vUYu12uzYURURtjM8,
), user=Pubkey(
    8JvstGPPR4pNYMJu2dLs3vVHZim5vW9S4SFR5jsfkFv2,
), market_index=20, funding_payment=-44102, base_asset_amount=-2020000000000, user_last_cumulative_funding=1047569919, amm_cumulative_funding_long=1047548086, amm_cumulative_funding_short=1047548086))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,2JfJEdxVCWofFNyWBv4JS4dR7S8NTm5APMbSrNfjcGMU2KTPcwDFWeuu59R1E5JCVqpyZ1RCrQTEDCvcxaziiLmD,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715677277, user_authority=Pubkey(
    EvqdHew6Nsg14SJGdcUoL8gvF9hNdMsxWyLyHW6oYEER,
), user=Pubkey(
    8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,
), market_index=20, funding_payment=218, base_asset_amount=10000000000, user_last_cumulative_funding=1047569919, amm_cumulative_funding_long=1047548086, amm_cumulative_funding_short=1047548086))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,5FfwDcmwwBUPr2kwCpxPSht12U9GPposvVrt95FdYFZckmemeTpP2eu7HbPeKgd9RpMSmrNC7f2ULeBQtH6BD6n8,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715676846, user_authority=Pubkey(
    3DpwrT2wiWTF2VgDL4DHb71RoRWqA53k3qXiuwrXYfiZ,
), user=Pubkey(
    BoDZBPiupzwTat2NzZNW8GqmnJRXqD7Gq9iDBeDiPNbJ,
), market_index=20, funding_payment=1594395, base_asset_amount=22106000000000, user_last_cumulative_funding=1047642044, amm_cumulative_funding_long=1047569919, amm_cumulative_funding_short=1047569919))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,57UzUGkzbAEHJp7qNuLhCeHoXjZR9MsXpQx4ZxfUxYDPtMfufuKw6NEa4XpaY466HGq3p8oDeqy3e5qvj5vi2J8q,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715674127, user_authority=Pubkey(
    BcPSLCAahWExwpF99AezXpTVGe4vUYu12uzYURURtjM8,
), user=Pubkey(
    8JvstGPPR4pNYMJu2dLs3vVHZim5vW9S4SFR5jsfkFv2,
), market_index=20, funding_payment=-169638, base_asset_amount=-2352000000000, user_last_cumulative_funding=1047642044, amm_cumulative_funding_long=1047569919, amm_cumulative_funding_short=1047569919))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,57UzUGkzbAEHJp7qNuLhCeHoXjZR9MsXpQx4ZxfUxYDPtMfufuKw6NEa4XpaY466HGq3p8oDeqy3e5qvj5vi2J8q,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715674127, user_authority=Pubkey(
    EvqdHew6Nsg14SJGdcUoL8gvF9hNdMsxWyLyHW6oYEER,
), user=Pubkey(
    8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,
), market_index=20, funding_payment=721, base_asset_amount=10000000000, user_last_cumulative_funding=1047642044, amm_cumulative_funding_long=1047569919, amm_cumulative_funding_short=1047569919))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,4TzG7Vo1viTEoDppqu7qgQvkNzKqMS2xHUT9XAW61p7T8t6dUAMHCdg3NZuRm5NKxnz6sDFr1vSHekiXWfotyBXg,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715670960, user_authority=Pubkey(
    EvqdHew6Nsg14SJGdcUoL8gvF9hNdMsxWyLyHW6oYEER,
), user=Pubkey(
    8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,
), market_index=20, funding_payment=199, base_asset_amount=10000000000, user_last_cumulative_funding=1047662002, amm_cumulative_funding_long=1047642044, amm_cumulative_funding_short=1047642044))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,5KmWNZsNptTmVYkuQVFpriCBAe2kYQHKNmxUmyyStVnv4XXQJBevDLac1MzexC5QbnS6AbiU8VUYqmADa43hrxCn,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715666782, user_authority=Pubkey(
    EvqdHew6Nsg14SJGdcUoL8gvF9hNdMsxWyLyHW6oYEER,
), user=Pubkey(
    8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,
), market_index=20, funding_payment=-196, base_asset_amount=10000000000, user_last_cumulative_funding=1047642377, amm_cumulative_funding_long=1047662002, amm_cumulative_funding_short=1047662002))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,5F2itNdNLv9E5TH3PnGxr6XMXpDqGyWybZJb898XerdzwQ5yWKEVdEWUrB4aarHoSG4fAjUP5mYaDZ4rA2CHnXPq,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715666661, user_authority=Pubkey(
    BcPSLCAahWExwpF99AezXpTVGe4vUYu12uzYURURtjM8,
), user=Pubkey(
    8JvstGPPR4pNYMJu2dLs3vVHZim5vW9S4SFR5jsfkFv2,
), market_index=20, funding_payment=8164, base_asset_amount=-416000000000, user_last_cumulative_funding=1047642377, amm_cumulative_funding_long=1047662002, amm_cumulative_funding_short=1047662002))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,22GcG7m2v7ZMCrJ3JqoRxsFs21bN4Z19zubq7pFBazShiiXPFM9JS6P34bnHv9gLi8k16WmCA1xXVCBhPgQvGgSS,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715664421, user_authority=Pubkey(
    AsZCGVHg4yiimqoFUX2BMGHvXhCAC4NCcP3BwaiizfbP,
), user=Pubkey(
    Am8EXA3DyLkys9Jnn7nU8gbgSNC946RypqrJ5hUnZe5J,
), market_index=20, funding_payment=683629, base_asset_amount=-8888000000000, user_last_cumulative_funding=1047565461, amm_cumulative_funding_long=1047642377, amm_cumulative_funding_short=1047642377))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,22GcG7m2v7ZMCrJ3JqoRxsFs21bN4Z19zubq7pFBazShiiXPFM9JS6P34bnHv9gLi8k16WmCA1xXVCBhPgQvGgSS,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715664421, user_authority=Pubkey(
    3DpwrT2wiWTF2VgDL4DHb71RoRWqA53k3qXiuwrXYfiZ,
), user=Pubkey(
    BoDZBPiupzwTat2NzZNW8GqmnJRXqD7Gq9iDBeDiPNbJ,
), market_index=20, funding_payment=-1691075, base_asset_amount=21986000000000, user_last_cumulative_funding=1047565461, amm_cumulative_funding_long=1047642377, amm_cumulative_funding_short=1047642377))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,22GcG7m2v7ZMCrJ3JqoRxsFs21bN4Z19zubq7pFBazShiiXPFM9JS6P34bnHv9gLi8k16WmCA1xXVCBhPgQvGgSS,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715664421, user_authority=Pubkey(
    4JyLdBPNv5Gnssa6FdCaqDWW7ULPLAp18yg3Vtk9rqpd,
), user=Pubkey(
    EaiG4AtxQ7H2Bk8Eih168xJCuCu87tpBZYgb7Vebe8AM,
), market_index=20, funding_payment=3430, base_asset_amount=-332000000000, user_last_cumulative_funding=1047632044, amm_cumulative_funding_long=1047642377, amm_cumulative_funding_short=1047642377))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,z7UZC3tPbzdDCCQrvFAd1EDPR1VsDFxoLFQyVBw85pDhFF7NpNKKSAHBa82FUZ6qBuUPAFXKmmumi9899Ri1C5B,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715662910, user_authority=Pubkey(
    BcPSLCAahWExwpF99AezXpTVGe4vUYu12uzYURURtjM8,
), user=Pubkey(
    8JvstGPPR4pNYMJu2dLs3vVHZim5vW9S4SFR5jsfkFv2,
), market_index=20, funding_payment=4298, base_asset_amount=-416000000000, user_last_cumulative_funding=1047632044, amm_cumulative_funding_long=1047642377, amm_cumulative_funding_short=1047642377))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,z7UZC3tPbzdDCCQrvFAd1EDPR1VsDFxoLFQyVBw85pDhFF7NpNKKSAHBa82FUZ6qBuUPAFXKmmumi9899Ri1C5B,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715662910, user_authority=Pubkey(
    EvqdHew6Nsg14SJGdcUoL8gvF9hNdMsxWyLyHW6oYEER,
), user=Pubkey(
    8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,
), market_index=20, funding_payment=-103, base_asset_amount=10000000000, user_last_cumulative_funding=1047632044, amm_cumulative_funding_long=1047642377, amm_cumulative_funding_short=1047642377))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,2jpGfqBsG22uKYbvLS4UP4ScdUH69fNbWqLYn5NQiN84ADThiK6Ck8aKfGNYxCcwfA6oig8YNoC8ENpnVByWP12C,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715659570, user_authority=Pubkey(
    EvqdHew6Nsg14SJGdcUoL8gvF9hNdMsxWyLyHW6oYEER,
), user=Pubkey(
    8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,
), market_index=20, funding_payment=-450, base_asset_amount=10000000000, user_last_cumulative_funding=1047586961, amm_cumulative_funding_long=1047632044, amm_cumulative_funding_short=1047632044))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,UpT5dMCRmcEnLgqa9Em4W5Tpw6xxvkdMeZWzWbesbHWofJtjTfqaDR6k7Qe6fmm5b6XXB87Rf3Fyq88BdHCpjYM,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715659222, user_authority=Pubkey(
    BcPSLCAahWExwpF99AezXpTVGe4vUYu12uzYURURtjM8,
), user=Pubkey(
    8JvstGPPR4pNYMJu2dLs3vVHZim5vW9S4SFR5jsfkFv2,
), market_index=20, funding_payment=18754, base_asset_amount=-416000000000, user_last_cumulative_funding=1047586961, amm_cumulative_funding_long=1047632044, amm_cumulative_funding_short=1047632044))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,2Hvd1YQfLZLwL2zb8d1hMeCeMvmdBhQWqR8uxi3qiFLek7W719i1EACVkvacwyhCWtG35v6kqCBRKxR9pnL5Akjk,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715656050, user_authority=Pubkey(
    BcPSLCAahWExwpF99AezXpTVGe4vUYu12uzYURURtjM8,
), user=Pubkey(
    8JvstGPPR4pNYMJu2dLs3vVHZim5vW9S4SFR5jsfkFv2,
), market_index=20, funding_payment=8944, base_asset_amount=-416000000000, user_last_cumulative_funding=1047565461, amm_cumulative_funding_long=1047586961, amm_cumulative_funding_short=1047586961))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,2Hvd1YQfLZLwL2zb8d1hMeCeMvmdBhQWqR8uxi3qiFLek7W719i1EACVkvacwyhCWtG35v6kqCBRKxR9pnL5Akjk,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715656050, user_authority=Pubkey(
    EvqdHew6Nsg14SJGdcUoL8gvF9hNdMsxWyLyHW6oYEER,
), user=Pubkey(
    8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,
), market_index=20, funding_payment=-215, base_asset_amount=10000000000, user_last_cumulative_funding=1047565461, amm_cumulative_funding_long=1047586961, amm_cumulative_funding_short=1047586961))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,4VgJKqp8FH9hkjUJqXPNUGfBPsEdBUjLQUX7Lipzz7gN6LSEBTr6FqpcaMPLug8gsuoqkJh6sAJvZKX1dUX3qJxB,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715652098, user_authority=Pubkey(
    BcPSLCAahWExwpF99AezXpTVGe4vUYu12uzYURURtjM8,
), user=Pubkey(
    8JvstGPPR4pNYMJu2dLs3vVHZim5vW9S4SFR5jsfkFv2,
), market_index=20, funding_payment=21909, base_asset_amount=-416000000000, user_last_cumulative_funding=1047512795, amm_cumulative_funding_long=1047565461, amm_cumulative_funding_short=1047565461))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,4VgJKqp8FH9hkjUJqXPNUGfBPsEdBUjLQUX7Lipzz7gN6LSEBTr6FqpcaMPLug8gsuoqkJh6sAJvZKX1dUX3qJxB,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715652098, user_authority=Pubkey(
    EvqdHew6Nsg14SJGdcUoL8gvF9hNdMsxWyLyHW6oYEER,
), user=Pubkey(
    8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,
), market_index=20, funding_payment=-526, base_asset_amount=10000000000, user_last_cumulative_funding=1047512795, amm_cumulative_funding_long=1047565461, amm_cumulative_funding_short=1047565461))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,D3jh6Y1wJTtEHFG3iai6P8ZDDui5KvFEqBWGvJSdREBFnxTyULn25Ej82kyqgrFJCJXe3xZ7Dzfn4B8C5nix4Sd,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715649004, user_authority=Pubkey(
    BcPSLCAahWExwpF99AezXpTVGe4vUYu12uzYURURtjM8,
), user=Pubkey(
    8JvstGPPR4pNYMJu2dLs3vVHZim5vW9S4SFR5jsfkFv2,
), market_index=20, funding_payment=-30194, base_asset_amount=-416000000000, user_last_cumulative_funding=1047585378, amm_cumulative_funding_long=1047512795, amm_cumulative_funding_short=1047512795))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,D3jh6Y1wJTtEHFG3iai6P8ZDDui5KvFEqBWGvJSdREBFnxTyULn25Ej82kyqgrFJCJXe3xZ7Dzfn4B8C5nix4Sd,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715649004, user_authority=Pubkey(
    EvqdHew6Nsg14SJGdcUoL8gvF9hNdMsxWyLyHW6oYEER,
), user=Pubkey(
    8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,
), market_index=20, funding_payment=725, base_asset_amount=10000000000, user_last_cumulative_funding=1047585378, amm_cumulative_funding_long=1047512795, amm_cumulative_funding_short=1047512795))"
8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,2KqAP2E7PiLyASx81HmGXdHKFvggjAr1u8ssymry5RyQ2GDwrsFJnjVABgUFWFgVf7gxe4TKRc5Jo27RnwoUBZRK,FundingPaymentRecord,"Event(name='FundingPaymentRecord', data=FundingPaymentRecord(ts=1715645033, user_authority=Pubkey(
    EvqdHew6Nsg14SJGdcUoL8gvF9hNdMsxWyLyHW6oYEER,
), user=Pubkey(
    8zhQSof6EJtNUb48MnLvbjpWygkiXbDApHnNR2mzLVy2,
), market_index=20, funding_payment=129, base_asset_amount=10000000000, user_last_cumulative_funding=1047598336, amm_cumulative_funding_long=1047585378, amm_cumulative_funding_short=1047585378))"
